file_name,file_type,file_size,text_length,num_pages,source_system,extracted_text,document_type
client_CloudNine_526362_pending.docx,docx,1518,10215,12,api_ingestion,"Vendor onboarding document. Contains commercial terms, service levels, approval workflow, contact points, and conditions for cancellation or extension. Several clauses refer to appendices and supporting schedules.",contract
Security_procedure_2023_draft.pdf,pdf,555,1267,2,email_attachment,"Internal guideline for remote work. Defines purpose, scope, responsibilities, approval steps, exceptions, audit evidence, and review cycle.",policy_document
client_GreenfieldMFG_507601_final.docx,docx,44,1126,1,api_ingestion,"NguyenVanAn. Candidate profile for DataAnalyst. Contact information, summary, work history, education, technical skills, projects, certifications, and references are listed.",resume
Security_preprint_v3_2023.tex,tex,6,11044,10,google_drive,"Study draft. Sections include introduction, problem setting, baseline models, evaluation protocol, ablation analysis, error cases, discussion, references, and appendix tables.",research_paper
Sales_metrics_pack_202311.docx,docx,578,1984,3,sharepoint,"Monthly performance summary prepared by IT. Includes source data notes, metric definitions, trend observations, variance explanations, and proposed next steps.",report
PhamGiaBao_ProjectCoordinator_2024_application.docx,docx,126,421,1,ats_upload,"Recruiting attachment from HR workflow. Contains employment history, academic background, project descriptions, achievements, tools used, expected role, and availability information.",resume
Legal_attachment_2024_74541.docx,docx,48,497,1,google_drive,"Recruiting attachment from HR workflow. Contains employment history, academic background, project descriptions, achievements, tools used, expected role, and availability information.",resume
Sales_WarehouseOps_202406.pdf,pdf,3177,28998,20,ocr_scanner,"[OCR low confidence] Study draft. Sctons inclde ntrodction, problem setting, baseline models, evaluation protocol, ablation analysis, error cases, discussion, references, and appendix tables.",research_paper
client_PacificDigital_212597_final.pdf,pdf,1126,7953,7,ocr_scanner,"Research note prepared for submission. It compares several methods using accuracy, macro F1, retrieval quality, latency, and robustness under noisy extraction conditions.",research_paper
CRMUpgrade_vendor_terms_2024_v3.pdf,pdf,229,1693,2,api_ingestion,"[OCR low confidence] Dcumnt btwn RvrstneLabs nd GrnfldMFG. It dfnes service scope, responsibilities, milestones, fees, renewal process, confidentiality, data handling, liability limits, termination, and dispute handling.",contract
WarehouseOps_vendor_terms_2026_v2.docx,docx,446,23214,22,sharepoint,"Document between EastBridge and CloudNine. It defines service scope, responsibilities, milestones, fees, renewal process, confidentiality, data handling, liability limits, termination, and dispute handling.",contract
Finance_attachment_2025_865731.pdf,pdf,158,573,1,ocr_scanner,"PhanDucMinh. Candidate profile for MarketingExecutive. Contact information, summary, work history, education, technical skills, projects, certifications, and references are listed.",resume
InternalAudit_Q3_2021_review.docx,docx,1310,12205,10,sharepoint,"Monthly performance summary prepared by HR. Includes source data notes, metric definitions, trend observations, variance explanations, and proposed next steps.",report
AWS_202210_Bill_294237.xlsx,xlsx,300,542,1,email_attachment,Please review the attached document and confirm whether the extracted information matches the original source. Several fields may be incomplete because the file was converted from a scanned copy.,invoice
PacificDigital_Ops_records_2024_04.pdf,pdf,645,10838,10,google_drive,"Document between MekongRetail and CloudNine. It defines service scope, responsibilities, milestones, fees, renewal process, confidentiality, data handling, liability limits, termination, and dispute handling.",contract
Engineering_attachment_2023_829213.pdf,pdf,471,7157,6,google_drive,"Study draft. Sections include introduction, problem setting, baseline models, evaluation protocol, ablation analysis, error cases, discussion, references, and appendix tables.",research_paper
LotusAnalytics_monthly_close_202110.html,html,14,23803,30,sharepoint,"CloudNine finance close package. Revenue 1,923,183.44, operating expenses 735,868.41, assets, liabilities, cash movement, receivables, payables, and equity balances are included with notes.",financial_statement
Admin_InternalAudit_202209.pdf,pdf,1149,4590,3,email_attachment,Please review the attached document and confirm whether the extracted information matches the original source. Several fields may be incomple ... [extraction truncated],contract
SummitLogistics_business_update_Q2_2024.pdf,pdf,1607,3398,11,email_attachment,"Business review pack. Contains charts, operational notes, customer segment analysis, revenue movement, issue summary, recommendations, and follow-up actions for leadership review.",report
HR_attachment_2023_25088.xlsx,xlsx,461,4650,4,powerbi_export,"Business review pack. Contains charts, operational notes, customer segment analysis, revenue movement, issue summary, recommendations, and follow-up actions for leadership review.",report
OrchidHealth_Research_records_2026_10.docx,docx,136,1109,2,ats_upload,Please review the attached document and confirm whether the extracted information matches the original source. Several fields may be incomplete because the file was converted from a scanned copy.,resume
DataPlatform_Q4_2025_review.pdf,pdf,2621,12225,19,google_drive,"Monthly performance summary prepared by IT. Includes source data notes, metric definitions, trend observations, variance explanations, and proposed next steps.",report
client_PacificDigital_926260_review.pdf,pdf,3097,37508,60,google_drive,"[OCR low confidence] Accounting wrkbok xtrctd frm ERP. Shts nclude tril balance, profit and loss, balance sheet, cash flow, tax adjustments, depreciation, accruals, and reconciliation comments.",financial_statement
VertexCapital_VertexCapital_MSA_2023_final.pdf,pdf,233,5241,4,email_attachment,"Legal review copy. Sections include scope, obligations, payment schedule, ownership of work products, privacy requirements, support terms, warranties, change requests, and signature blocks.",contract
client_LotusAnalytics_656557_approved.pptx,pptx,29299,28440,19,sharepoint,"RiskMonitoring update for BrightlineGroup. The file summarizes current progress, KPI movement, risks, blockers, action items, owners, and next review date. Tables compare this period with the previous baseline.",report
upload_202512_994569.pdf,pdf,1989,11319,14,ocr_scanner,"Document between SummitLogistics and GreenfieldMFG. It defines service scope, responsibilities, milestones, fees, renewal process, confidentiality, data handling, liability limits, termination, and dispute handling.",contract
DataNest_IT_records_2024_06.docx,docx,442,4417,15,sharepoint,"Company control standard. Applies to employees, contractors, systems, records, and third-party services. Includes review frequency, owner, effective date, and change history.",policy_document
Research_RiskMonitoring_202511.docx,docx,187,2487,2,email_attachment,"Applicant document. Experience includes data cleaning, dashboard preparation, API integration, documentation, stakeholder communication, and team collaboration. Skills include Python, SQL, Excel, Git, and reporting tools.",resume
CRMUpgrade_review_pack_v3_492.docx,docx,2209,8957,10,ocr_scanner,"Operating procedure maintained by Ops. The document describes required controls, roles, escalation path, documentation standards, training expectations, and consequences for non-compliance.",policy_document
DocumentAI_review_pack_v4.jpg,jpg,4700,5531,9,google_drive,"Document between SummitLogistics and RiverstoneLabs. It defines service scope, responsibilities, milestones, fees, renewal process, confidentiality, data handling, liability limits, termination, and dispute handling.",contract
AcmeCorp_RiverstoneLabs_MSA_2022_final.pdf,pdf,215,4713,3,email_attachment,"Document between EastBridge and CloudNine. It defines service scope, responsibilities, milestones, fees, renewal process, confidentiality, data handling, liability limits, termination, and dispute handling.",contract
Ops_attachment_2022_836105.jpg,jpg,1388,1157,2,ocr_scanner,"This file was uploaded as part of the monthly data collection process. It contains business records, notes, attachments, and operational context used by downstream analytics and reporting modules.",invoice
upload_202201_272884.docx,docx,369,5061,5,streamlit_upload,"Vendor onboarding document. Contains commercial terms, service levels, approval workflow, contact points, and conditions for cancellation or extension. Several clauses refer to appendices and supporting schedules.",contract
EastBridge_trial_balance_2024_02.pdf,pdf,1387,11053,18,sharepoint,"Accounting workbook extracted from ERP. Sheets include trial balance, profit and loss, balance sheet, cash flow, tax adjustments, depreciation, accruals, and reconciliation comments.",financial_statement
ProcurementFlow_vendor_terms_2025_v6.docx,docx,396,11198,6,google_drive,Please review the attached document and confirm whether the extracted information matches the original source. Several fields may be incomplete because the file was converted from a scanned copy.,contract
CRMUpgrade_review_pack_v3.docx,docx,910,10889,11,email_attachment,"[OCR low confidence] Lgl rviw cpy. Sctons incld scop, oblgations, payment schedule, ownership of work products, privacy requirements, support terms, warranties, change requests, and signature blocks.",contract
Sales_InternalAudit_202412.pdf,pdf,3369,11084,23,crm_export,"Legal review copy. Sections include scope, obligations, payment schedule, ownership of work products, privacy requirements, support terms, warranties, change requests, and signature blocks.",contract
Ops_RetailForecasting_202403.pdf,pdf,71,398,1,email_attachment,"Billing document received for processing. The first page contains recipient information, reference number, service period, payment instructions, and bank details. Some line items were extracted from a scanned table.",invoice
LotusAnalytics_trial_balance_2023_01.xlsx,xlsx,2359,5481,9,google_drive,"Accounting workbook extracted from ERP. Sheets include trial balance, profit and loss, balance sheet, cash flow, tax adjustments, depreciation, accruals, and reconciliation comments.",financial_statement
Sales_attachment_2023_463012.docx,docx,1264,8603,6,google_drive,"Operating procedure maintained by Strategy. The document describes required controls, roles, escalation path, documentation standards, training expectations, and consequences for non-compliance.",policy_document
MarketingExecutive_TranBaoNgoc_profile.pdf,pdf,135,1072,1,streamlit_upload,"Applicant document. Experience includes data cleaning, dashboard preparation, API integration, documentation, stakeholder communication, and team collaboration. ... [extraction truncated]",resume
CVPR_2022_submission_642229.pdf,pdf,2107,6626,9,streamlit_upload,"Study draft. Sections include introduction, problem setting, baseline models, evaluation protocol, ablation analysis, error cases, discussion, references, and appendix tables.",research_paper
BlueHarbor_FY2023_Q1_financials.xlsx,xlsx,7129,18411,39,erp_export,"This file was uploaded as part of the monthly data collection process. It contains business records, notes, attachments, and operational context used by downstream analytics and reporting modules.",financial_statement
BrightlineGroup_Engineering_records_2026_01.pdf,pdf,2040,3723,6,sharepoint,"Technical manuscript about OCRPostCorrection. The document describes motivation, related work, dataset construction, method design, experiments, r ... [extraction truncated]",research_paper
Forecasting_technical_note_2026.tex,tex,12,17298,9,sharepoint,"Research note prepared for submission. It compares several methods using accuracy, macro F1, retrieval quality, latency, and robustness under noisy extraction conditions.",research_paper
QAEngineer_DoanAnhKhoa_profile.docx,docx,15,516,1,email_attachment,"Applicant document. Experience includes data cleaning, dashboard preparation, API integration, documentation, stakeholder communication, and team collaboration. Skills include Python, SQL, Excel, Git, and reporting tools.",resume
Legal_CRMUpgrade_202410.xlsx,xlsx,2755,21550,17,crm_export,"[OCR low confidence] Monthly prfrmnce summry prepared by Admin. Includes source data notes, metric definitions, trend observations, variance explanations, and proposed next steps.",report
Finance_attachment_2023_636651.png,png,508,276,2,streamlit_upload,"Accounts payable entry. Vendor VNPT. PO number 638726. The table lists item description, quantity, unit cost, currency, tax code, approver, due date, and payment remarks.",invoice
RetailForecasting_vendor_terms_2025_v5.docx,docx,955,8208,9,streamlit_upload,"Document between AcmeCorp and SummitLogistics. It defines service scope, responsibilities, milestones, fees, renewal process, confidentiality, data handling, liability limits, termination, and dispute handling.",contract
RevenueOptimization_review_pack_v6.docx,docx,276,1225,2,email_attachment,"Internal guideline for data retention. Defines purpose, scope, responsibilities, approval steps, exceptions, audit evidence, and review cycle.",policy_document
client_AcmeCorp_147240_final.txt,txt,4,7406,8,google_drive,"Document between VertexCapital and BrightlineGroup. It defines service scope, responsibilities, milestones, fees, renewal process, confidentiality, data handling, liability limits, termination, and dispute handling.",contract
HR_metrics_pack_202302.docx,docx,935,3022,7,ocr_scanner,"Monthly performance summary prepared by Product. Includes source data notes, metric definitions, trend observations, variance explanations, and proposed next steps.",report
DocumentAI_Q4_2025_review.xlsx,xlsx,1550,11525,22,email_attachment,"Monthly performance summary prepared by Research. Includes source data notes, metric definitions, trend observations, variance explanations, and proposed next steps.",report
SalesDashboard_review_pack_v1.docx,docx,126,5181,5,sharepoint,"Internal guideline for vendor risk. Defines purpose, scope, responsibilities, approval steps, exceptions, audit evidence, and review cycle.",policy_document
client_AcmeCorp_959865_pending.pdf,pdf,629,5456,5,streamlit_upload,"Vendor onboarding document. Contains commercial terms, service levels, approval workflow, contact points, and conditions for cancellation or extension. Several clauses refer to appendices and supporting schedules.",contract
RevenueOptimization_Q4_2024_review.docx,docx,1294,3572,7,sharepoint,"RiskMonitoring update for AcmeCorp. The file summarizes current progress, KPI movement, risks, blockers, action items, owners, and next review date. Tables compare this period with the previous baseline.",report
RevenueOptimization_Q4_2022_review.pdf,pdf,1959,6032,7,powerbi_export,"Business review pack. Contains charts, operational notes, customer segment analysis, revenue movement, issue summary, recommendations, and follow-up actions for leadership review.",report
ACL_2023_submission_781237.pdf,pdf,2171,12145,6,preprint_server,"Prepared for internal review. The attached information summarizes key records, responsible owners, dates, comments, and follow-up actions. Some tables may require manual validation before being loaded into the data platform.",research_paper
ACL_2021_submission_136202.pdf,pdf,1302,20632,10,sharepoint,"Research note prepared for submission. It compares several methods using accuracy, macro F1, retrieval quality, latency, and rob ... [extraction truncated]",research_paper
InternalControl_AccessControl_2025.pdf,pdf,1030,5302,5,sharepoint,"Operating procedure maintained by HR. The document describes required controls, roles, escalation path, documentation standards, training expectations, and consequences for non-compl ... [extraction truncated]",policy_document
MobileApp_review_pack_v6.docx,docx,326,1142,2,google_drive,"BuiKhanhLinh. Candidate profile for DataEngineer. Contact information, summary, work history, education, technical skills, projects, certifications, and references are listed.",resume
Forecasting_technical_note_2021.docx,docx,1406,7737,20,sharepoint,"[OCR low confidence] Ths fl ws pldd s part f th monthly dta collection process. It contains business records, notes, attachments, and operational context used by downstream analytics and reporting modules.",research_paper
Applicant_PhamGiaBao_round3.pdf,pdf,408,3466,4,ats_upload,"Applicant document. Experience includes data cleaning, dashboard preparation, API integration, documentation, stakeholder communication, and team collaboration. Skills include Python, SQL, Excel, Git, and reporting tools.",resume
RiverstoneLabs_FY2021_Q3_financials.xlsx,xlsx,258,1694,2,sharepoint,"Quarterly financial review. Tables show revenue by business unit, cost of sales, payroll expense, inventory movement, bank balance, outstanding receivables, and management adjustments.",financial_statement
Admin_VendorMigration_202101.html,html,3,3381,10,email_attachment,"Internal guideline for vendor risk. Defines purpose, scope, responsibilities, approval steps, exceptions, audit evidence, and review cycle.",policy_document
OrchidHealth_payment_request_202505.pdf,pdf,138,377,1,ocr_scanner,"Supplier record from Microsoft for AsterFoods. Payment reference 95660. Items include software service, delivery, license renewal, or office equipment. Net 21,182.67, tax 0.00, amount payable 21,182.67. Payment status and approval notes are included.",invoice
TranHoangNam_FrontendDeveloper_CV.docx,docx,128,694,2,email_attachment,"Recruiting attachment from HR workflow. Contains employment history, academic background, project descriptions, achievements, tools used, expected role, and availability information.",resume
VendorRisk_technical_note_2024.docx,docx,1438,3640,10,google_drive,"[OCR low confidence] Resrch not prepared fr sbmssn. It compars several methods using accuracy, macro F1, retrieval quality, latency, and robustness under noisy extraction conditions.",research_paper
DataNest_EastBridge_service_docs_2024.pdf,pdf,110,1510,2,legal_dms,"Prepared for internal review. The attached information summarizes key records, responsible owners, dates, comments, and follow-up actions. Some tables may require manual validation before being loaded into the data platform.",contract
Legal_DocumentAI_guideline_v3.html,html,16,13745,23,hr_portal,"Internal guideline for incident response. Defines purpose, scope, responsibilities, approval steps, exceptions, audit evidence, and review cycle.",policy_document
Finance_CustomerAnalytics_guideline_v5.docx,docx,315,882,2,api_ingestion,"Operating procedure maintained by Compliance. The document describes required controls, roles, escalation path, documentation standards, training expectations, and consequences for non-compliance.",policy_document
BlueHarbor_business_update_Q3_2025.xlsx,xlsx,315,1693,2,streamlit_upload,"DataPlatform update for BlueHarbor. The file summarizes current progress, KPI movement, risks, blockers, action items, owners, and next review date.  ... [extraction truncated]",report
SalesDashboard_dashboard_export_202105.pdf,pdf,3898,14484,15,email_attachment,"Document received through automated ingestion. The content includes names, dates, numeric values, approval notes, and references to supporting materials. Some pages contain  ... [extraction truncated]",report
Security_technical_note_2021.html,html,5,9401,5,streamlit_upload,"Research note prepared for submission. It compares several methods using accuracy, macro F1, retrieval quality, latency, and robustness under noisy extraction conditions.",research_paper
MobileApp_review_pack_v4.pdf,pdf,305,1540,2,ocr_scanner,"Internal guideline for expense claims. Defines purpose, scope, responsibilities, approval steps, exceptions, audit evidence, and review cycle.",policy_document
RiskMonitoring_vendor_terms_2022_v4.pdf,pdf,2108,6530,10,ocr_scanner,"Document between LotusAnalytics and CloudNine. It defines service scope, responsibilities, milestones, fees, renewal proce ... [extraction truncated]",contract
Finance_PacificDigital_consolidated_2026.txt,txt,21,27154,24,sharepoint,"CloudNine finance close package. Revenue 5,264,672.01, operating expenses 1,009,714.98, assets, liabilities, cash movement, receivables, payables, and equity balances are included with notes.",financial_statement
MobileApp_review_pack_v1.pdf,pdf,45,221,1,sharepoint,"[OCR low confidence] Acconts pyble entry. Vndor OffcePro. PO nmbr 242596. The tabl lsts item dscription, quantity, unit cost, currency, tax code, approver, due date, and payment remarks.",invoice
Admin_attachment_2021_552422.pdf,pdf,394,4215,6,google_drive,"Study draft. Sections include introduction, problem setting, baseline models, evaluation protocol, ablation analysis, error cases, discussion, references, and appendix tables.",research_paper
client_PacificDigital_549903_draft.pptx,pptx,16991,7712,14,sharepoint,"ProcurementFlow update for GreenfieldMFG. The file summarizes current progress, KPI movement, risks, blockers, action items, owners, and next review date. Tables compare this period with the previous baseline.",report
CRMUpgrade_review_pack_v5.docx,docx,1893,4052,9,intranet_cms,"Operating procedure maintained by Sales. The document describes required controls, roles, escalation path, documentation standards, training expectations, and consequences for non-compliance.",policy_document
PacificDigital_Compliance_records_2025_09.xlsx,xlsx,7749,13212,25,sharepoint,"Accounting workbook extracted from ERP. Sheets include trial balance, profit and loss, balance sheet, cash flow, tax adjustments, depreciation, accruals, and reconciliation comments.",financial_statement
upload_202511_992020.docx,docx,302,824,2,api_ingestion,"Applicant document. Experience includes data cleaning, dashboard preparation, API integration, documentation, stakeholder communication, and team collaboration. Skills include Python, SQL, Excel, Git, and reporting tools.",resume
AP_MekongRetail_DHL_2026_06.jpg,jpg,1347,882,3,sharepoint,"This file was uploaded as part of the monthly data collection process. It contains business records, notes, attachments, and operational context used by downstream analytics and reporting modules.",invoice
Research_attachment_2021_282023.docx,docx,410,3340,2,api_ingestion,"Document received through automated ingestion. The content includes names, dates, numeric values, approval notes, and references to supporting materials. Some pages contain scanned tables and han ... [extraction truncated]",contract
Research_attachment_2024_730620.pdf,pdf,759,4017,4,preprint_server,"Document received through automated ingestion. The content includes names, dates, numeric values, approval notes, and references to supporting materials. Some pages contain scanned tables and handwritten annotations.",research_paper
AsterFoods_monthly_close_202212.xlsx,xlsx,2184,5130,12,erp_export,"Quarterly financial review. Tables show revenue by business unit, cost of sales, payroll expense, inventory movement, bank balance, outstanding receivables, and management adjustments.",financial_statement
DataPlatform_review_pack_v5.docx,docx,380,2059,2,api_ingestion,"DangTuanMinh. Candidate profile for SoftwareEngineer. Contact information, summary, work history, education, technical skills, projects, certifications, and references are listed.",resume
LotusAnalytics_Finance_records_2022_12.pdf,pdf,367,764,2,sharepoint,"Billing document received for processing. The first page contains recipient information, reference number, service period, payment instructions, and bank details. Some line items were extracted from a scanned table.",invoice
client_AsterFoods_510241_review.docx,docx,716,12703,9,sharepoint,"Study draft. Sections include introduction, problem setting, baseline models, evaluation protocol, ablation analysis, error cases, discussion, references, and appendix tables.",research_paper
ProcurementFlow_Q4_2025_review.docx,docx,1069,16180,12,google_drive,"DataPlatform update for AcmeCorp. The file summarizes current progress, KPI movement, risks, blockers, action items, owners, and next review date. Tables compare this period with the previous baseline.",report
PO2835_Slack_supporting-doc.png,png,201,597,1,sharepoint,"[OCR low confidence] Blling docment rcivd for processing. The first page contains recipient information, reference number, service period, payment instructions, and bank details. Some line items were extracted from a scanned table.",invoice
HR_metrics_pack_202211.pptx,pptx,23157,6366,14,sharepoint,"Business review pack. Contains charts, operational notes, customer segment analysis, revenue movement, issue summary, recommendations, and follow-up actions for leadership review.",report
Legal_VendorMigration_202511.pdf,pdf,833,10325,7,streamlit_upload,"Document between MekongRetail and GreenfieldMFG. It defines service scope, responsibilities, milestones, fees, renewal process, confid ... [extraction truncated]",contract
Finance_VertexCapital_consolidated_2021.xlsx,xlsx,4781,8514,22,api_ingestion,"Quarterly financiaI review. Tables show revenue by business unit, cost of sales, payroll expense, inventory movement, bank balance, outstanding receivables, and management adjustments.",financial_statement
NguyenMinhKhang_SalesOperations_CV.pdf,pdf,40,729,1,ats_upload,"DangMinhTri. Candidate profile for MarketingExecutive. Contact information, summary, work history, education, technical skills, projects, certifications, and references are listed.",resume
OrchidHealth_monthly_close_202101.xlsx,xlsx,5021,17288,26,excel_upload,"Quarterly financial review. Tables show revenue by business unit, cost of sales, payroll expense, inventory movement, bank balance, outstanding receivables, and management adjustments.",financial_statement
Procurement_MobileApp_202405.docx,docx,648,6695,9,google_drive,"Legal review copy. Sections include scope, obligations, payment schedule, ownership of work products, privacy requirements, support terms, warranties, change requests, and signature blocks.",contract
client_BlueHarbor_162283_review.pdf,pdf,1287,5522,5,sharepoint,"Document between RiverstoneLabs and AsterFoods. It defines service scope, responsibilities, milestones, fees, renewal process, confidentiality, data handling, liability limits, termination, and dispute handli ... [extraction truncated]",contract
Atlassian_202310_Bill_151181.jpg,jpg,688,348,1,sharepoint,"Supplier record from Microsoft for EastBridge. Payment reference 72944. Items include software service, delivery, license renewal, or office equipment. Net 358.69, tax 35.87, amount payable 394.56. Payment status and approval notes are included.",invoice
Ops_InternalAudit_202305.txt,txt,6,9954,13,ocr_scanner,"Monthly performance summary prepared by Compliance. Includes source data notes, metric definitions, trend observations, variance explanations, and proposed next steps.",report
Doan_Forecasting_draft_v3.docx,docx,1243,20819,11,google_drive,"Study draft. Sections include introduction, problem setting, baseline models, evaluation protocol, ablation analysis, error cases, discussion, references, and appendix tables.",research_paper
PacificDigital_BlueHarbor_MSA_2025_review.docx,docx,519,5476,9,streamlit_upload,"Legal review copy. Sections include scope, obligations, payment schedule, ownership of work products, privacy requirements, support terms, warranties, change requests, and signature blocks.",contract
client_CloudNine_468812_pending.pdf,pdf,1638,6818,12,legal_dms,"This file was uploaded as part of the monthly data collection process. It contains business records, notes, attachments, and operational context used by downstream analytics and reporting modules.",contract
DataEngineer_NguyenMinhKhang_profile.docx,docx,325,818,2,google_drive,"Recruiting attachment from HR workflow. Contains employment history, academic background, project descriptions, achievements, tools used, expected role, and availability information.",resume
IT_CustomerChurn_202102.png,png,979,233,1,api_ingestion,"Supplier record from Atlassian for AsterFoods. Payment reference 52913. Items include software service, delivery, license renewal, or office equipment. Net 2,639.03, tax 263.90, amount payable 2, ... [extraction truncated]",invoice
client_LotusAnalytics_778987_final.html,html,1,581,1,sharepoint,"NguyenMinhKhang. Candidate profile for DataAnalyst. Contact information, summary, work history, education, technical skills, projects, certifications, and references are listed.",resume
Compliance_CustomerChurn_202507.txt,txt,4,7712,4,academic_repository,"Study draft. Sections include introduction, problem setting, baseline models, evaluation protocol, ablation analysis, error cases, discussion, references, and appendix tables.",research_paper
CustomerAnalytics_procedure_2021_pending.pdf,pdf,1127,3934,5,streamlit_upload,"Internal guideline for expense claims. Defines purpose, scope, responsibilities, approval steps, exceptions, audit evidence, and review cycle.",policy_document
RiverstoneLabs_FY2022_Q3_financials.xlsx,xlsx,7712,26684,52,sharepoint,"Accounting workbook extracted from ERP. Sheets include trial balance, profit and loss, balance sheet, cash flow, tax adjustments, depreciation, accruals, ... [extraction truncated]",financial_statement
DocumentAI_preprint_v1_2022.pdf,pdf,2663,7802,10,sharepoint,"Document received through automated ingestion. The content includes names, dates, numeric values, approval notes, and references to supporting materials. Some  ... [extraction truncated]",research_paper
upload_202611_582036.tex,tex,17,19142,11,google_drive,"Research note prepared for submission. It compares several methods using accuracy, macro F1, retrieval quality, latency, and robustness under noisy extraction conditions.",research_paper
Zoom_202110_Bill_676112.png,png,267,220,1,sharepoint,"This file was uploaded as part of the monthly data collection process. It contains business records, notes, attachments, and operational context used by downstream analytics and reporting m ... [extraction truncated]",invoice
HR_attachment_2021_700300.docx,docx,1798,4750,9,streamlit_upload,"Company control standard. Applies to employees, contractors, systems, records, and third-party services. Includes review frequency, owner, effective date, and change history.",policy_document
upload_202311_50821.pdf,pdf,1567,7691,5,google_drive,"Technical manuscript about DocumentClassification. The document describes motivation, related work, dataset construction, method design, experiments, results, limitations, and future work.",research_paper
Compliance_metrics_pack_202601.xlsx,xlsx,1729,17592,16,api_ingestion,"Prepared for internal review. The attached information summarizes key records, responsible owners, dates, comments, and follow-up actions. Some tables may require manual validation before being loaded into the data platform.",report
Ops_attachment_2022_6861.html,html,8,14232,10,google_drive,"Vendor onboarding document. Contains commercial terms, service levels, approval workflow, contact points, and conditions for cancellation or extension. Several clauses refer to appendices and supporting schedules.",contract
IT_VendorRisk_guideline_v2.docx,docx,913,5229,9,ocr_scanner,"Operating procedure maintained by IT. The document describes required controls, roles, escalation path, documentation standards, training expectations, and consequences for non-compliance.",policy_document
HR_attachment_2025_870184.pdf,pdf,5715,19659,25,intranet_cms,"[OCR low confidence] Cmpany control standrd. Applies t emplys, contrctors, systems, rcrds, and third-party services. Includes review frequency, owner, effective date, and change history.",policy_document
CustomerChurn_review_pack_v2.pdf,pdf,1224,8097,7,api_ingestion,"Study draft. Sections include introduction, problem setting, baseline models, evaluation protocol, ablation analysis, error cases, discussion, references, and appendix tables.",research_paper
OrchidHealth_Product_records_2022_08.xlsx,xlsx,1179,4824,5,email_attachment,"Business review pack. Contains charts, operational notes, customer segment analysis, revenue movement, issue summary, recommendations, and follow-up actions for leadership review.",report
Sales_attachment_2023_596021.pdf,pdf,167,1836,2,api_ingestion,"DangMinhTri. Candidate profile for MarketingExecutive. Contact information, summary, work history, education, technical skills, projects, certifications, and references are listed.",resume
EastBridge_FY2021_Q3_financials.pdf,pdf,1495,9738,21,email_attachment,"Quarterly financial review. Tables show revenue by business unit, cost of sales, payroll expense, inventory movement, bank balance, outstanding receivables, and manage ... [extraction truncated]",financial_statement
upload_202501_196435.docx,docx,190,748,1,ocr_scanner,"Recruiting attachment from HR workflow. Contains employment history, academic background, project descriptions, achievements, tools used, expected role, and availability information.",resume
PacificDigital_DataNest_service_docs_2022.pdf,pdf,2874,11707,14,sharepoint,"Vendor onboarding document. Contains commercial terms, service levels, approval workflow, contact points, and conditions for cancellation or extension. Several clauses refer to appendices and supporting schedules.",contract
client_AsterFoods_76912_review.jpg,jpg,1547,669,1,sharepoint,"Accounts payable entry. Vendor Dell. PO number 290316. The table lists item description, quantity, unit cost, currency, tax code, approver, due date, and payment remarks.",invoice
upload_202302_878197.docx,docx,206,1301,2,api_ingestion,"PhamNguyenTuong. Candidate profile for DataEngineer. Contact information, summary, work history, education, technical skills, projects, certifications, and references are listed.",resume
PacificDigital_Engineering_records_2024_05.pdf,pdf,298,963,2,sharepoint,"Applicant document. Experience includes data cleaning, dashboard preparation, API integration, documentation, stakeholder communication, and team collaboration. Skills include Python, SQL, Excel, Git, and reporting tools.",resume
VertexCapital_monthly_close_202302.pdf,pdf,2368,12385,20,google_drive,"Accounting workbook extracted from ERP. Sheets include trial balance, profit and loss, balance sheet, cash flow, tax adjustments, depreciation, accruals, and reconciliation comments.",financial_statement
BlueHarbor_Product_records_2024_02.pdf,pdf,1943,3127,8,api_ingestion,"Company control standard. Applies to employees, contractors, systems, records, and third-party services. Includes review frequency, owner, effective date, and change history.",policy_document
VendorRisk_procedure_2024_pending.docx,docx,123,2824,3,sharepoint,"Internal guideline for incident response. Defines purpose, scope, responsibilities, approval steps, exceptions, audit evidence, and review cycle.",policy_document
GreenfieldMFG_Sales_records_2025_11.png,png,450,683,1,api_ingestion,"Billing document received for processing. The first page contains recipient information, reference number, service period, payment instructions, and bank details. Some line items were extracted from a scanned table.",invoice
HR_Forecasting_guideline_v5.pdf,pdf,781,6340,7,google_drive,"Internal guideline for incident response. Defines purpose, scope, responsibilities, approval steps, exceptions, audit evidence, and review cycle.",policy_document
Product_RetailForecasting_202610.csv,csv,1,212,1,sharepoint,"Accounts payable entry. Vendor HP. PO number 786456. The table lists item description, quantity, unit cost, currency, tax code, approver, due date, and payment remarks.",invoice
DataNest_business_update_Q4_2026.xlsx,xlsx,1186,4809,6,excel_upload,"Business review pack. Contains charts, operational notes, customer segment analysis, revenue movement, issue summary, recommendations, and follow-up actions for leadership review.",report
LotusAnalytics_RiverstoneLabs_service_docs_2026.pdf,pdf,747,5374,4,google_drive,"Document between GreenfieldMFG and LotusAnalytics. It defines service scope, responsibilities, milestones, fees, renewal process, confidentiality, data handling, liability limits, termination, and dispute handling.",contract
VendorRisk_technical_note_2026.txt,txt,8,4107,9,sharepoint,"Research note prepared for submission. It compares several methods using accuracy, macro F1, retrieval quality, latency, and robustness under noisy extraction conditions.",research_paper
